State,CanProv,PortCode,Port,TradeValue
Alabama,Ontario,16XX,Charleston Customs District n.e.c.,3423090.0
Alabama,Ontario,1704,Atlanta,33912121.0
Alabama,Ontario,17XX,Savannah Customs District n.e.c.,2082116.0
Alabama,Ontario,18XX,Tampa Customs District n.e.c.,12341477.0
Alabama,Ontario,19XX,Mobile Customs District n.e.c.,191045541.0
Alabama,Ontario,2006,Memphis,3506274.0
Alabama,Ontario,20XX,New Orleans Customs District n.e.c.,923510702.0
Alabama,Ontario,23XX,Laredo Customs District n.e.c.,5874247.0
Alabama,Ontario,24XX,El Paso Customs District n.e.c.,6381.0
Alabama,Ontario,25XX,San Diego Customs District n.e.c.,229075.0
Alabama,Ontario,26XX,Nogales Customs District n.e.c.,4784175.0
Alabama,Ontario,2704,Los Angeles,38616.0
Alabama,Ontario,2720,Los Angeles Intl Airport,130547.0
Alabama,Ontario,27XX,Los Angeles Customs District n.e.c.,526373.0
Alabama,Ontario,28XX,San Francisco Customs District n.e.c.,621230.0
Alabama,Ontario,29XX,Columbia-Snake Customs District n.e.c.,21657.0
Alabama,Ontario,3001,Seattle,7486739.0
Alabama,Ontario,3002,Tacoma,53853.0
Alabama,Ontario,3003,Aberdeen-Hoquiam,10155726.0
Alabama,Ontario,3004,Blaine,86411488.0
Alabama,Ontario,3005,Bellingham,2056322.0
Alabama,Ontario,3008,Port Townsend,582934.0
Alabama,Ontario,3009,Sumas,12895253.0
Alabama,Ontario,3010,Anacortes,48490.0
Alabama,Ontario,3011,Nighthawk,3761701.0
Alabama,Ontario,3012,Danville,42706.0
Alabama,Ontario,3014,Friday Harbor,145882.0
Alabama,Ontario,3017,Point Roberts,2710.0
Alabama,Ontario,3018,Kenmore Air Harbor,3531.0
Alabama,Ontario,3019,Oroville,1354345.0
Alabama,Ontario,3023,Lynden,312819.0
Alabama,Ontario,3026,Olympia,20958.0
Alabama,Ontario,3029,Seattle-Tacoma Intl Arpt,2099798.0
Alabama,Ontario,30XX,Seattle Customs District n.e.c.,4067074.0
Alabama,Ontario,3102,Ketchikan,41404.0
Alabama,Ontario,3104,Alcan,1102910.0
Alabama,Ontario,3106,Dalton Cache,145330.0
Alabama,Ontario,3111,Fairbanks,14188.0
Alabama,Ontario,3126,Anchorage,412174.0
Alabama,Ontario,31XX,Anchorage Customs District n.e.c.,152615.0
Alabama,Ontario,32XX,Honolulu Customs District n.e.c.,29655.0
Alabama,Ontario,3301,Raymond,628896.0
Alabama,Ontario,3302,Eastport,1401634.0
Alabama,Ontario,3303,Salt Lake City,18718.0
Alabama,Ontario,3304,Great Falls,1474707.0
Alabama,Ontario,3307,Denver,127429.0
Alabama,Ontario,3310,Sweetgrass,20566584.0
Alabama,Ontario,3318,Roosville,488698.0
Alabama,Ontario,33XX,Great Falls Customs District n.e.c.,85314.0
Alabama,Ontario,3401,Pembina,242690821.0
Alabama,Ontario,3403,Portal,1666132879.0
Alabama,Ontario,3408,Hannah,61314.0
Alabama,Ontario,3410,Ambrose,4327374.0
Alabama,Ontario,3411,Fargo,51799.0
Alabama,Ontario,3415,Hansboro,81640.0
Alabama,Ontario,3422,Dunseith,213244.0
Alabama,Ontario,3423,Warroad,845783.0
Alabama,Ontario,3424,Baudette,123652.0
Alabama,Ontario,3426,Roseau,58120022.0
Alabama,Ontario,3427,Grand Forks,125000.0
Alabama,Ontario,3434,Minot Airport,265000.0
Alabama,Ontario,3481,Hector Intl Airport,2922.0
Alabama,Ontario,34XX,Pembina Customs District n.e.c.,223792.0
Alabama,Ontario,3501,Minneapolis-St. Paul,195030.0
Alabama,Ontario,35XX,Minneapolis Customs District n.e.c.,393877.0
Alabama,Ontario,3604,International Falls-Ranier,352928376.0
Alabama,Ontario,3613,Grand Portage,28657033.0
Alabama,Ontario,3614,Silver Bay,6946.0
Alabama,Ontario,36XX,Duluth Customs District n.e.c.,17270.0
Alabama,Ontario,3701,Milwaukee,169772.0
Alabama,Ontario,3801,Detroit,39057985893.0
Alabama,Ontario,3802,Port Huron,15655262072.0
Alabama,Ontario,3803,Sault Ste. Marie,115058312.0
Alabama,Ontario,3804,Saginaw/Bay City,279641.0
Alabama,Ontario,3805,Battle Creek,182881.0
Alabama,Ontario,3806,Grand Rapids,34170.0
Alabama,Ontario,3807,Detroit Metro Airport,18062463.0
Alabama,Ontario,3808,Escanaba,155826.0
Alabama,Ontario,3809,Marquette,538374.0
Alabama,Ontario,3815,Muskegon,9172.0
Alabama,Ontario,3816,Grand Haven,7671.0
Alabama,Ontario,3819,Detour,425110.0
Alabama,Ontario,3820,Mackinac Island,30704.0
Alabama,Ontario,3882,Willow Run Airport,15103.0
Alabama,Ontario,38XX,Detroit Customs District n.e.c.,49198913.0
Alabama,Ontario,3901,Chicago,1084585.0
Alabama,Ontario,39XX,Chicago Customs District n.e.c.,143954715.0
Alabama,Ontario,4101,Cleveland,401184595.0
Alabama,Ontario,4102,Cincinnati,1991493.0
Alabama,Ontario,4103,Columbus,25822715.0
Alabama,Ontario,4104,Dayton,576024.0
Alabama,Ontario,4105,Toledo-Sandusky,1767285.0
Alabama,Ontario,4110,Indianapolis,357680.0
Alabama,Ontario,4115,Louisville,1385869.0
Alabama,Ontario,41XX,Cleveland Customs District n.e.c.,98603627.0
Alabama,Ontario,4504,Wichita,10574.0
Alabama,Ontario,45XX,St Louis Customs District n.e.c.,134587.0
Alabama,Ontario,49XX,San Juan Customs District n.e.c.,4085.0
Alabama,Ontario,5201,Miami,528613.0
Alabama,Ontario,52XX,Miami Customs District n.e.c.,4529625.0
Alabama,Ontario,53XX,Houston-Galveston Customs District n.e.c.,29087.0
Alabama,Ontario,54XX,Washington Customs District n.e.c.,429616.0
Alabama,Ontario,5501,Dallas/Ft. Worth,88456.0
Alabama,Ontario,55XX,Dallas/Ft. Worth Customs District n.e.c.,23732133.0
Alabama,Ontario,60XX,Unknown District n.e.c.,66241.0
Alabama,Ontario,70XX,Low Value n.e.c.,7330210.0
Alabama,Ontario,80XX,Unknown District n.e.c.,3225.0
Alabama,Prince Edward Island,0106,Houlton,1460417.0
Alabama,Prince Edward Island,0115,Calais,27208908.0
Alabama,Prince Edward Island,0708,Alexandria Bay,378621.0
Alabama,Prince Edward Island,0712,Champlain-Rouses Point,1522752.0
Alabama,Prince Edward Island,0901,Buffalo-Niagara Falls,787351.0
Alabama,Prince Edward Island,1012,John F Kennedy Intl Airport,875207.0
Alabama,Prince Edward Island,1704,Atlanta,406308.0
Alabama,Prince Edward Island,2006,Memphis,6753.0
Alabama,Prince Edward Island,20XX,New Orleans Customs District n.e.c.,50309688.0
Alabama,Prince Edward Island,3104,Alcan,14678.0
Alabama,Prince Edward Island,3604,International Falls-Ranier,22500.0
Alabama,Prince Edward Island,3801,Detroit,4780145.0
Alabama,Prince Edward Island,3802,Port Huron,3918104.0
Alabama,Prince Edward Island,4101,Cleveland,173874.0
Alabama,Quebec,0101,Portland,532327.0
Alabama,Quebec,0102,Bangor,1000000.0
Alabama,Quebec,0104,Jackman,1389062.0
Alabama,Quebec,0106,Houlton,5058477.0
Alabama,Quebec,0107,Fort Fairfield,2950.0
Alabama,Quebec,0108,Van Buren,13497.0
Alabama,Quebec,0115,Calais,13373378.0
Alabama,Quebec,01XX,Portland Customs District n.e.c.,12834.0
Alabama,Quebec,0203,Richford,17185.0
Alabama,Quebec,0206,Beecher Falls,308417.0
Alabama,Quebec,0207,Burlington,21586995.0
Alabama,Quebec,0209,Derby Line,31644280.0
Alabama,Quebec,0211,Norton,3494870.0
Alabama,Quebec,0212,Highgate Springs/Alburg,40712500.0
Alabama,Quebec,02XX,St. Albans Customs District n.e.c.,121690.0
Alabama,Quebec,05XX,Providence Customs District n.e.c.,2000.0
Alabama,Quebec,0701,Ogdensburg,330303003.0
Alabama,Quebec,0704,Massena,1136283.0
Alabama,Quebec,0708,Alexandria Bay,1027974594.0
Alabama,Quebec,0712,Champlain-Rouses Point,2769402019.0
Alabama,Quebec,0714,Clayton,65677.0
Alabama,Quebec,0715,Trout River,63853791.0
Alabama,Quebec,07XX,Ogdensburg Customs District n.e.c.,17512285.0
Alabama,Quebec,0901,Buffalo-Niagara Falls,194903152.0
Alabama,Quebec,0906,Syracuse,15861.0
Alabama,Quebec,09XX,Buffalo Customs District n.e.c.,7819078.0
Alabama,Quebec,1003,Newark,14154.0
Alabama,Quebec,1012,John F Kennedy Intl Airport,10935569.0
Alabama,Quebec,10XX,New York City Customs District n.e.c.,3873884.0
Alabama,Quebec,11XX,Philadelphia Customs District n.e.c.,50693.0
Alabama,Quebec,1303,Baltimore,2323290.0
Alabama,Quebec,13XX,Baltimore Customs District n.e.c.,115843.0
Alabama,Quebec,14XX,Norfolk Customs District n.e.c.,84513.0
Alabama,Quebec,1502,Winston-Salem,110000.0
Alabama,Quebec,15XX,Wilmington Customs District n.e.c.,4667968.0
Alabama,Quebec,16XX,Charleston Customs District n.e.c.,676178.0
Alabama,Quebec,1704,Atlanta,157431388.0
Alabama,Quebec,17XX,Savannah Customs District n.e.c.,6125417.0
Alabama,Quebec,18XX,Tampa Customs District n.e.c.,4004138.0
Alabama,Quebec,19XX,Mobile Customs District n.e.c.,171508731.0
Alabama,Quebec,2006,Memphis,392348.0
Alabama,Quebec,2007,Nashville,130000.0
Alabama,Quebec,20XX,New Orleans Customs District n.e.c.,564819459.0
Alabama,Quebec,23XX,Laredo Customs District n.e.c.,305463.0
Alabama,Quebec,24XX,El Paso Customs District n.e.c.,11105.0
Alabama,Quebec,25XX,San Diego Customs District n.e.c.,83870.0
Alabama,Quebec,26XX,Nogales Customs District n.e.c.,783882.0
Alabama,Quebec,2720,Los Angeles Intl Airport,50000.0
Alabama,Quebec,27XX,Los Angeles Customs District n.e.c.,855803.0
Alabama,Quebec,28XX,San Francisco Customs District n.e.c.,204555.0
Alabama,Quebec,29XX,Columbia-Snake Customs District n.e.c.,72429.0
Alabama,Quebec,3001,Seattle,569573.0
Alabama,Quebec,3002,Tacoma,25224.0
Alabama,Quebec,3003,Aberdeen-Hoquiam,5629.0
Alabama,Quebec,3004,Blaine,7300029.0
Alabama,Quebec,3005,Bellingham,120376.0
Alabama,Quebec,3008,Port Townsend,61595.0
Alabama,Quebec,3009,Sumas,1641442.0
Alabama,Quebec,3019,Oroville,4918506.0
Alabama,Quebec,3023,Lynden,21943.0
Alabama,Quebec,3029,Seattle-Tacoma Intl Arpt,56283.0
Alabama,Quebec,30XX,Seattle Customs District n.e.c.,1353321.0
Alabama,Quebec,3104,Alcan,181935.0
Alabama,Quebec,3105,Wrangell,20130.0
Alabama,Quebec,3106,Dalton Cache,51427.0
Alabama,Quebec,3126,Anchorage,107789.0
Alabama,Quebec,31XX,Anchorage Customs District n.e.c.,1050977.0
Alabama,Quebec,32XX,Honolulu Customs District n.e.c.,23545.0
Alabama,Quebec,3302,Eastport,392333.0
Alabama,Quebec,3304,Great Falls,17528.0
Alabama,Quebec,3307,Denver,63438.0
Alabama,Quebec,3308,Porthill,23981.0
Alabama,Quebec,3310,Sweetgrass,2757814.0
Alabama,Quebec,3316,Piegan,7814.0
Alabama,Quebec,3321,Whitlash,67412.0
Alabama,Quebec,3323,Wildhorse,67227.0
Alabama,Quebec,33XX,Great Falls Customs District n.e.c.,7704.0
Alabama,Quebec,3401,Pembina,23172380.0
Alabama,Quebec,3403,Portal,4705665.0
Alabama,Quebec,3408,Hannah,5977.0
Alabama,Quebec,3410,Ambrose,192105.0
Alabama,Quebec,3423,Warroad,10858.0
Alabama,Quebec,3426,Roseau,629761.0
Alabama,Quebec,3427,Grand Forks,1260000.0
Alabama,Quebec,34XX,Pembina Customs District n.e.c.,108154.0
Alabama,Quebec,3501,Minneapolis-St. Paul,63313.0
Alabama,Quebec,3604,International Falls-Ranier,17503243.0
Alabama,Quebec,3613,Grand Portage,1049674.0
Alabama,Quebec,3701,Milwaukee,31854.0
Alabama,Quebec,3801,Detroit,3620063658.0
Alabama,Quebec,3802,Port Huron,6370419721.0
Alabama,Quebec,3803,Sault Ste. Marie,27628685.0
Alabama,Quebec,3806,Grand Rapids,71468.0
Alabama,Quebec,3807,Detroit Metro Airport,801952.0
Alabama,Quebec,3818,Rogers City,7639.0
Alabama,Quebec,3819,Detour,78447.0
Alabama,Quebec,38XX,Detroit Customs District n.e.c.,30085709.0
Alabama,Quebec,3901,Chicago,55000.0
Alabama,Quebec,39XX,Chicago Customs District n.e.c.,611422.0
Alabama,Quebec,4101,Cleveland,85463045.0
Alabama,Quebec,4102,Cincinnati,853365.0
Alabama,Quebec,4103,Columbus,645132.0
Alabama,Quebec,4104,Dayton,3363.0
Alabama,Quebec,4105,Toledo-Sandusky,2602589.0
Alabama,Quebec,4110,Indianapolis,315969.0
Alabama,Quebec,4115,Louisville,1219816.0
Alabama,Quebec,41XX,Cleveland Customs District n.e.c.,20470236.0
Alabama,Quebec,4504,Wichita,168727.0
Alabama,Quebec,45XX,St Louis Customs District n.e.c.,7723.0
Alabama,Quebec,49XX,San Juan Customs District n.e.c.,364.0
Alabama,Quebec,5201,Miami,8729.0
Alabama,Quebec,5203,Port Everglades,31351.0
Alabama,Quebec,52XX,Miami Customs District n.e.c.,164483916.0
Alabama,Quebec,54XX,Washington Customs District n.e.c.,66550.0
Alabama,Quebec,5501,Dallas/Ft. Worth,140000.0
Alabama,Quebec,55XX,Dallas/Ft. Worth Customs District n.e.c.,27869.0
Alabama,Quebec,70XX,Low Value n.e.c.,6852038.0
Alabama,Quebec,80XX,Unknown District n.e.c.,12912.0
Alabama,Saskatchewan,0101,Portland,110098.0
Alabama,Saskatchewan,0106,Houlton,903717.0
Alabama,Saskatchewan,0115,Calais,59680.0
Alabama,Saskatchewan,0206,Beecher Falls,37989.0
Alabama,Saskatchewan,0211,Norton,26870.0
Alabama,Saskatchewan,0212,Highgate Springs/Alburg,19162.0
Alabama,Saskatchewan,0712,Champlain-Rouses Point,1248213.0
Alabama,Saskatchewan,07XX,Ogdensburg Customs District n.e.c.,34526.0
Alabama,Saskatchewan,0901,Buffalo-Niagara Falls,10088704.0
Alabama,Saskatchewan,1012,John F Kennedy Intl Airport,49995.0
Alabama,Saskatchewan,15XX,Wilmington Customs District n.e.c.,4146.0
Alabama,Saskatchewan,16XX,Charleston Customs District n.e.c.,6281.0
Alabama,Saskatchewan,1704,Atlanta,1120966.0
Alabama,Saskatchewan,19XX,Mobile Customs District n.e.c.,766152.0
Alabama,Saskatchewan,20XX,New Orleans Customs District n.e.c.,1664217.0
Alabama,Saskatchewan,3001,Seattle,77727.0
Alabama,Saskatchewan,3004,Blaine,3283238.0
Alabama,Saskatchewan,3009,Sumas,70459.0
Alabama,Saskatchewan,3104,Alcan,47210.0
Alabama,Saskatchewan,3301,Raymond,6141072.0
Alabama,Saskatchewan,3302,Eastport,2546914.0
Alabama,Saskatchewan,3304,Great Falls,40720.0
Alabama,Saskatchewan,3310,Sweetgrass,10402424.0
Alabama,Saskatchewan,3321,Whitlash,4323.0
Alabama,Saskatchewan,3401,Pembina,527636517.0
Alabama,Saskatchewan,3403,Portal,1081944097.0
Alabama,Saskatchewan,3404,Neche,104311.0
Alabama,Saskatchewan,3406,Northgate,1203991.0
Alabama,Saskatchewan,3410,Ambrose,11410.0
Alabama,Saskatchewan,3411,Fargo,2943.0
Alabama,Saskatchewan,3420,Noonan,8168.0
Alabama,Saskatchewan,3422,Dunseith,845927.0
Alabama,Saskatchewan,3423,Warroad,38906.0
Alabama,Saskatchewan,3424,Baudette,1230833.0
Alabama,Saskatchewan,3426,Roseau,112238.0
Alabama,Saskatchewan,34XX,Pembina Customs District n.e.c.,580277.0
Alabama,Saskatchewan,3501,Minneapolis-St. Paul,33848.0
Alabama,Saskatchewan,3604,International Falls-Ranier,870958987.0
Alabama,Saskatchewan,3613,Grand Portage,147287.0
Alabama,Saskatchewan,36XX,Duluth Customs District n.e.c.,20831.0
Alabama,Saskatchewan,3801,Detroit,5994873.0
Alabama,Saskatchewan,3802,Port Huron,18112880.0
Alabama,Saskatchewan,3803,Sault Ste. Marie,40616.0
Alabama,Saskatchewan,39XX,Chicago Customs District n.e.c.,15834.0
Alabama,Saskatchewan,4101,Cleveland,248496.0
Alabama,Saskatchewan,41XX,Cleveland Customs District n.e.c.,30424.0
Alabama,Saskatchewan,55XX,Dallas/Ft. Worth Customs District n.e.c.,1258827.0
Alabama,Saskatchewan,70XX,Low Value n.e.c.,929.0
Alabama,Yukon Territory,3004,Blaine,1211637.0
Alabama,Yukon Territory,3104,Alcan,1194855.0
Alabama,Yukon Territory,3126,Anchorage,62981.0
Alabama,Yukon Territory,3310,Sweetgrass,52444.0
Alabama,Yukon Territory,3401,Pembina,4329.0
Alabama,Yukon Territory,3801,Detroit,137244.0
Alaska,Alberta,0101,Portland,10321.0
Alaska,Alberta,0708,Alexandria Bay,70696.0
Alaska,Alberta,0712,Champlain-Rouses Point,1156621.0
Alaska,Alberta,07XX,Ogdensburg Customs District n.e.c.,23929.0
Alaska,Alberta,0901,Buffalo-Niagara Falls,803060.0
Alaska,Alberta,09XX,Buffalo Customs District n.e.c.,4879.0
Alaska,Alberta,1012,John F Kennedy Intl Airport,58669.0
Alaska,Alberta,10XX,New York City Customs District n.e.c.,1000.0
Alaska,Alberta,13XX,Baltimore Customs District n.e.c.,11332.0
Alaska,Alberta,15XX,Wilmington Customs District n.e.c.,3987.0
Alaska,Alberta,1704,Atlanta,3873.0
Alaska,Alberta,2006,Memphis,49030.0
Alaska,Alberta,20XX,New Orleans Customs District n.e.c.,70589723.0
Alaska,Alberta,23XX,Laredo Customs District n.e.c.,18961.0
Alaska,Alberta,26XX,Nogales Customs District n.e.c.,539747.0
Alaska,Alberta,2704,Los Angeles,134899.0
Alaska,Alberta,27XX,Los Angeles Customs District n.e.c.,8341.0
Alaska,Alberta,28XX,San Francisco Customs District n.e.c.,20663.0
Alaska,Alberta,29XX,Columbia-Snake Customs District n.e.c.,141123663.0
Alaska,Alberta,3001,Seattle,25646365.0
Alaska,Alberta,3002,Tacoma,18576664.0
Alaska,Alberta,3003,Aberdeen-Hoquiam,4573.0
Alaska,Alberta,3004,Blaine,172941146.0
Alaska,Alberta,3005,Bellingham,1500.0
Alaska,Alberta,3007,Port Angeles,131904.0
Alaska,Alberta,3009,Sumas,26964790.0
Alaska,Alberta,3010,Anacortes,7094848.0
Alaska,Alberta,3014,Friday Harbor,399000.0
Alaska,Alberta,3015,Boundary,75766.0
Alaska,Alberta,3017,Point Roberts,52600.0
Alaska,Alberta,3019,Oroville,239780.0
Alaska,Alberta,3029,Seattle-Tacoma Intl Arpt,2624571.0
Alaska,Alberta,30XX,Seattle Customs District n.e.c.,1900542.0
Alaska,Alberta,3101,Juneau,126083107.0
Alaska,Alberta,3102,Ketchikan,491026501.0
Alaska,Alberta,3103,Skagway,13456941.0
Alaska,Alberta,3104,Alcan,1066256346.0
Alaska,Alberta,3105,Wrangell,33000.0
Alaska,Alberta,3106,Dalton Cache,49872753.0
Alaska,Alberta,3107,Valdez,3000165.0
Alaska,Alberta,3111,Fairbanks,17968112.0
Alaska,Alberta,3115,Sitka,8394125.0
Alaska,Alberta,3126,Anchorage,1904969908.0
Alaska,Alberta,31XX,Anchorage Customs District n.e.c.,67806190.0
Alaska,Alberta,32XX,Honolulu Customs District n.e.c.,2550.0
Alaska,Alberta,3301,Raymond,1702705.0
Alaska,Alberta,3302,Eastport,61160009.0
Alaska,Alberta,3304,Great Falls,2887712.0
Alaska,Alberta,3307,Denver,30591.0
Alaska,Alberta,3310,Sweetgrass,143432744.0
Alaska,Alberta,3318,Roosville,19990.0
Alaska,Alberta,33XX,Great Falls Customs District n.e.c.,844637.0
Alaska,Alberta,3401,Pembina,2406568.0
Alaska,Alberta,3403,Portal,5109037.0
Alaska,Alberta,3411,Fargo,4003.0
Alaska,Alberta,3422,Dunseith,21794.0
Alaska,Alberta,34XX,Pembina Customs District n.e.c.,311561.0
Alaska,Alberta,3501,Minneapolis-St. Paul,346759.0
Alaska,Alberta,35XX,Minneapolis Customs District n.e.c.,832373.0
Alaska,Alberta,3604,International Falls-Ranier,2956106.0
Alaska,Alberta,3613,Grand Portage,5220.0
Alaska,Alberta,36XX,Duluth Customs District n.e.c.,14247.0
Alaska,Alberta,3801,Detroit,73987.0
Alaska,Alberta,3802,Port Huron,192413.0
Alaska,Alberta,3803,Sault Ste. Marie,5241.0
Alaska,Alberta,3807,Detroit Metro Airport,3000.0
Alaska,Alberta,38XX,Detroit Customs District n.e.c.,18427.0
Alaska,Alberta,39XX,Chicago Customs District n.e.c.,2209112.0
Alaska,Alberta,4101,Cleveland,36076347.0
Alaska,Alberta,4102,Cincinnati,711608.0
Alaska,Alberta,4115,Louisville,7820.0
Alaska,Alberta,41XX,Cleveland Customs District n.e.c.,993848.0
Alaska,Alberta,45XX,St Louis Customs District n.e.c.,391367.0
Alaska,Alberta,52XX,Miami Customs District n.e.c.,24468.0
Alaska,Alberta,5301,Houston,258342.0
Alaska,Alberta,53XX,Houston-Galveston Customs District n.e.c.,282820.0
Alaska,Alberta,55XX,Dallas/Ft. Worth Customs District n.e.c.,12994.0
Alaska,Alberta,60XX,Unknown District n.e.c.,21171.0
Alaska,Alberta,70XX,Low Value n.e.c.,520795.0
Alaska,British Columbia,0115,Calais,218990.0
Alaska,British Columbia,0209,Derby Line,97373.0
Alaska,British Columbia,0708,Alexandria Bay,798639.0
Alaska,British Columbia,0712,Champlain-Rouses Point,385108.0
Alaska,British Columbia,07XX,Ogdensburg Customs District n.e.c.,3642.0
Alaska,British Columbia,0901,Buffalo-Niagara Falls,1452035.0
Alaska,British Columbia,09XX,Buffalo Customs District n.e.c.,596490.0
Alaska,British Columbia,1003,Newark,158107.0
Alaska,British Columbia,10XX,New York City Customs District n.e.c.,23500.0
Alaska,British Columbia,13XX,Baltimore Customs District n.e.c.,5192.0
Alaska,British Columbia,1704,Atlanta,12705.0
Alaska,British Columbia,2006,Memphis,2711281.0
Alaska,British Columbia,20XX,New Orleans Customs District n.e.c.,64211686.0
Alaska,British Columbia,23XX,Laredo Customs District n.e.c.,7912.0
Alaska,British Columbia,26XX,Nogales Customs District n.e.c.,59416.0
Alaska,British Columbia,27XX,Los Angeles Customs District n.e.c.,3815717.0
Alaska,British Columbia,28XX,San Francisco Customs District n.e.c.,5036447.0
Alaska,British Columbia,29XX,Columbia-Snake Customs District n.e.c.,39230238.0
Alaska,British Columbia,3001,Seattle,69328131.0
Alaska,British Columbia,3002,Tacoma,10357672.0
Alaska,British Columbia,3004,Blaine,911153589.0
Alaska,British Columbia,3005,Bellingham,32888569.0
Alaska,British Columbia,3007,Port Angeles,1743265.0
Alaska,British Columbia,3008,Port Townsend,25383.0
Alaska,British Columbia,3009,Sumas,177762765.0
Alaska,British Columbia,3010,Anacortes,4745109.0
Alaska,British Columbia,3012,Danville,55342.0
Alaska,British Columbia,3013,Ferry,61655.0
Alaska,British Columbia,3014,Friday Harbor,877516.0
Alaska,British Columbia,3015,Boundary,387730.0
Alaska,British Columbia,3016,Laurier,14982.0
Alaska,British Columbia,3017,Point Roberts,2296406.0
Alaska,British Columbia,3019,Oroville,20045030.0
Alaska,British Columbia,3020,Frontier,4092961.0
Alaska,British Columbia,3022,Spokane,860118.0
Alaska,British Columbia,3023,Lynden,23821683.0
Alaska,British Columbia,3025,Metaline Falls,64939.0
Alaska,British Columbia,3026,Olympia,66611.0
Alaska,British Columbia,3029,Seattle-Tacoma Intl Arpt,4310429.0
